split_role,collection,domain,released_split,sample_id,case_id,case_id_source,image_path,mask_path,mask_encoding
released_train,animal_train,animal,train,ani_00188,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00188.png,datasets/segmentation/animal_train/masks/ani_00188.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00189,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00189.png,datasets/segmentation/animal_train/masks/ani_00189.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00190,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00190.png,datasets/segmentation/animal_train/masks/ani_00190.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00191,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00191.png,datasets/segmentation/animal_train/masks/ani_00191.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00192,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00192.png,datasets/segmentation/animal_train/masks/ani_00192.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00193,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00193.png,datasets/segmentation/animal_train/masks/ani_00193.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00194,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00194.png,datasets/segmentation/animal_train/masks/ani_00194.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00196,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00196.png,datasets/segmentation/animal_train/masks/ani_00196.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00197,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00197.png,datasets/segmentation/animal_train/masks/ani_00197.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00198,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00198.png,datasets/segmentation/animal_train/masks/ani_00198.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00200,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00200.png,datasets/segmentation/animal_train/masks/ani_00200.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00201,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00201.png,datasets/segmentation/animal_train/masks/ani_00201.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00202,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00202.png,datasets/segmentation/animal_train/masks/ani_00202.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00203,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00203.png,datasets/segmentation/animal_train/masks/ani_00203.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00204,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00204.png,datasets/segmentation/animal_train/masks/ani_00204.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00205,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00205.png,datasets/segmentation/animal_train/masks/ani_00205.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00206,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00206.png,datasets/segmentation/animal_train/masks/ani_00206.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00207,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00207.png,datasets/segmentation/animal_train/masks/ani_00207.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00208,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00208.png,datasets/segmentation/animal_train/masks/ani_00208.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00209,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00209.png,datasets/segmentation/animal_train/masks/ani_00209.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00210,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00210.png,datasets/segmentation/animal_train/masks/ani_00210.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00211,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00211.png,datasets/segmentation/animal_train/masks/ani_00211.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00212,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00212.png,datasets/segmentation/animal_train/masks/ani_00212.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00213,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00213.png,datasets/segmentation/animal_train/masks/ani_00213.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00215,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00215.png,datasets/segmentation/animal_train/masks/ani_00215.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00217,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00217.png,datasets/segmentation/animal_train/masks/ani_00217.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00218,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00218.png,datasets/segmentation/animal_train/masks/ani_00218.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00219,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00219.png,datasets/segmentation/animal_train/masks/ani_00219.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00220,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00220.png,datasets/segmentation/animal_train/masks/ani_00220.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00221,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00221.png,datasets/segmentation/animal_train/masks/ani_00221.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00222,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00222.png,datasets/segmentation/animal_train/masks/ani_00222.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00223,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00223.png,datasets/segmentation/animal_train/masks/ani_00223.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00224,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00224.png,datasets/segmentation/animal_train/masks/ani_00224.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00225,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00225.png,datasets/segmentation/animal_train/masks/ani_00225.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00226,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00226.png,datasets/segmentation/animal_train/masks/ani_00226.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00227,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00227.png,datasets/segmentation/animal_train/masks/ani_00227.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00228,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00228.png,datasets/segmentation/animal_train/masks/ani_00228.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00229,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00229.png,datasets/segmentation/animal_train/masks/ani_00229.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00231,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00231.png,datasets/segmentation/animal_train/masks/ani_00231.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00232,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00232.png,datasets/segmentation/animal_train/masks/ani_00232.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00233,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00233.png,datasets/segmentation/animal_train/masks/ani_00233.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00234,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00234.png,datasets/segmentation/animal_train/masks/ani_00234.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00235,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00235.png,datasets/segmentation/animal_train/masks/ani_00235.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00236,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00236.png,datasets/segmentation/animal_train/masks/ani_00236.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00238,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00238.png,datasets/segmentation/animal_train/masks/ani_00238.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00239,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00239.png,datasets/segmentation/animal_train/masks/ani_00239.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00241,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00241.png,datasets/segmentation/animal_train/masks/ani_00241.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00243,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00243.png,datasets/segmentation/animal_train/masks/ani_00243.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00244,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00244.png,datasets/segmentation/animal_train/masks/ani_00244.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00246,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00246.png,datasets/segmentation/animal_train/masks/ani_00246.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00247,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00247.png,datasets/segmentation/animal_train/masks/ani_00247.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00248,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00248.png,datasets/segmentation/animal_train/masks/ani_00248.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00250,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00250.png,datasets/segmentation/animal_train/masks/ani_00250.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00253,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00253.png,datasets/segmentation/animal_train/masks/ani_00253.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00254,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00254.png,datasets/segmentation/animal_train/masks/ani_00254.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00256,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00256.png,datasets/segmentation/animal_train/masks/ani_00256.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00257,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00257.png,datasets/segmentation/animal_train/masks/ani_00257.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00258,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00258.png,datasets/segmentation/animal_train/masks/ani_00258.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00259,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00259.png,datasets/segmentation/animal_train/masks/ani_00259.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00260,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00260.png,datasets/segmentation/animal_train/masks/ani_00260.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00261,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00261.png,datasets/segmentation/animal_train/masks/ani_00261.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00262,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00262.png,datasets/segmentation/animal_train/masks/ani_00262.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00263,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00263.png,datasets/segmentation/animal_train/masks/ani_00263.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00264,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00264.png,datasets/segmentation/animal_train/masks/ani_00264.npy,npy_multiclass
released_train,animal_train,animal,train,ani_00265,,unavailable_from_filename,datasets/segmentation/animal_train/images/ani_00265.png,datasets/segmentation/animal_train/masks/ani_00265.npy,npy_multiclass
